,Unnamed: 0,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total minutes,Total calls
38,38,0.972187368078744,510,0,0,0.0,1.0292518223263003,0.9754660547759244,1.0508396844277426,1.013145908971509,1.0594337890753114,0.9927072832290874,0.6512414542310517,0.6258002855986439,0.423035857164402,0,3.7907667500604054,3.6071195325751644
39,39,0.9662729529060342,408,0,1,3.367295829986474,1.0146543064668243,1.0006607804515772,1.0476584318174806,0.99719132727709,1.0326031046303406,1.0120789147763565,0.778890100585339,0.7063950542796786,0.5546183566222742,0,3.8738059434999847,3.716326076784702
40,40,1.0244444982729537,408,0,0,0.0,1.0404215144187952,1.020501600316601,1.0212259529674177,0.9824533207775524,1.0546119269551917,1.0176873172212282,0.761024447518017,0.7063950542796786,0.5546183566222742,0,3.8772838418594215,3.72703729259506
41,41,1.0006607804515772,415,0,1,3.218875824868201,1.020592724871382,1.0214053992395804,1.0487271340111737,0.9650147563028656,0.9791671731051,0.9869597981852865,0.8102372017222292,0.6258002855986439,0.423035857164402,0,3.858724233709885,3.599180239326376
42,42,0.9568484637059635,408,0,0,0.0,1.0418751073916055,1.007573578755084,1.0603144668679243,0.999984786274994,1.0534046850711534,0.9934810060205292,0.7678971825427153,0.7063950542796786,0.6258002855986439,0,3.923491441873398,3.7074344253302853
43,43,0.967504775196054,408,0,0,0.0,1.0495741815354585,0.9637291374803096,1.0471665861538688,1.0115369245500676,1.056086906009853,1.0186431550010258,0.749760341930018,0.6258002855986439,0.423035857164402,0,3.902588015629198,3.6197095026300468
44,44,0.999984786274994,415,0,0,0.0,1.0315603076979751,1.0126152065263214,1.0598665632837707,0.9754660547759244,1.0514830012235945,0.9765185323813282,0.7900996062387244,0.7063950542796786,0.5546183566222742,0,3.933009478444065,3.670994847963253
45,45,0.9934810060205292,415,0,0,0.0,1.0280938456756414,0.9903176749711242,1.0493515026364335,1.0120789147763565,1.0452530680149186,1.0176873172212282,0.795245662433237,0.6258002855986439,0.7063950542796786,1,3.917944078760231,3.6458841925673524
46,46,0.9886644097649396,408,0,0,0.0,1.0368208965563384,0.9754660547759244,1.0561508602540046,0.9919223562990608,1.0603918955607108,1.001328241641345,0.8013040485562493,0.6258002855986439,0.423035857164402,0,3.954667700927303,3.594516938314974
47,47,1.0240216638573814,415,0,0,0.0,1.017639042845407,1.001328241641345,1.0382629710766498,0.9698932078063358,1.0239366580714178,1.0181675188505357,0.7711646606364143,0.5546183566222742,0.423035857164402,0,3.851003332629889,3.544007324920491
48,48,1.0147055277003714,408,0,1,3.4339872044851463,1.0437355165958448,1.0186431550010258,0.9836605827478004,0.985200844275134,1.0386401569418002,0.985200844275134,0.7278042077485497,0.6258002855986439,0.6258002855986439,1,3.7938404640339956,3.6148451291499377
49,49,1.0167128902475082,408,0,0,0.0,1.0516718570141854,1.004544177148741,1.0374351782098206,1.0172024688229897,1.0411094823348612,0.9993000568565548,0.8202862443392709,0.7711646606364143,0.423035857164402,0,3.9505027618981385,3.7922113634646997
50,50,1.036330213511384,408,0,0,0.0,1.041933481266376,1.0006607804515772,1.0349624011565233,0.9986063829166985,1.0338320543585269,0.9596963204464736,0.8143937066027327,0.6725029670790563,0.423035857164402,0,3.925121643384159,3.6314664508938055
51,51,1.0120789147763565,415,0,1,3.555348061489413,1.0600813520537815,0.9903176749711242,1.0376914416485343,1.0244444982729537,1.0337279494312492,1.0063829237830022,0.816401699882637,0.6258002855986439,0.5546183566222742,0,3.9479024430162024,3.646945382625724
52,52,1.0273061898515887,408,0,1,3.367295829986474,1.038483365040779,0.99719132727709,1.0406619637145555,0.972187368078744,1.059473309832885,0.958289233840266,0.825808803625318,0.6258002855986439,0.6258002855986439,0,3.964427442213538,3.553468214794744
53,53,0.932077249682868,408,0,0,0.0,1.0196738716251463,1.001328241641345,1.0325319132326305,1.0006607804515772,1.0311220734769209,1.0063829237830022,0.7743279928495146,0.7325687477104176,0.5546183566222742,0,3.8576558511842123,3.7409406935863423
54,54,0.9362682541349638,415,0,1,3.737669618283368,1.0269475331073237,0.9824533207775524,1.034826814838484,0.9942438142135328,1.047940771359537,1.003916572429902,0.7371330092563764,0.7063950542796786,0.5546183566222742,0,3.846848128561721,3.6870087617006657
55,55,0.9420819232681112,415,1,0,0.0,1.056617049797331,1.005777194524828,1.0476069083535615,1.005164330916258,1.030679799990252,0.9754660547759244,0.7900996062387244,0.6725029670790563,0.0,0,3.9250033643798687,3.658910547296067
56,56,1.0104353962561965,408,1,0,0.0,1.0168111884533997,0.9979035478286284,1.0459266051674618,1.0136711282744777,1.0187849674768723,1.0231649163770178,0.7758724080478123,0.7711646606364143,0.0,0,3.857395169145546,3.8059042531165383
57,57,1.0172024688229897,408,0,0,0.0,1.0472965356110098,0.978566837930225,1.0486516277295643,0.987818703754018,1.0290607420747309,0.967504775196054,0.7678971825427153,0.423035857164402,0.423035857164402,0,3.89290608795802,3.356926174044699
58,58,1.0277016161093295,510,0,0,0.0,1.037914530946045,1.0032813507727991,1.0346908396451708,1.0087374499934136,1.0271471134796155,1.002638340774061,0.8358958109502946,0.6258002855986439,0.6725029670790563,1,3.935648295021126,3.6404574271389176
59,59,1.022730883502586,408,0,0,0.0,1.05452361665441,0.9979035478286284,1.0351650559672234,0.9903176749711242,1.064993112038457,1.005164330916258,0.8183653079108115,0.7536533308455107,0.6258002855986439,0,3.9730470925709023,3.7470388845615217
60,60,1.032210232660216,510,0,1,3.8501476017100575,1.0506231833876123,1.0006607804515772,1.040781723904435,0.9911259244279969,1.057265701650847,0.9687112141532412,0.8212312206090928,0.5546183566222742,0.0,0,3.9699018295519872,3.5151162756550898
61,61,1.0265055527832043,510,0,0,0.0,1.056001489482676,0.9903176749711242,1.0272664695553928,0.9919223562990608,1.0358343733278466,1.008158792920829,0.7711646606364143,0.6725029670790563,0.6258002855986439,0,3.8902669930023293,3.6629017912700705
62,62,0.9957377918930442,415,0,0,0.0,1.0451171634905694,1.0261002420274623,1.051055148327961,1.0126152065263214,1.0286376865168383,1.005777194524828,0.7592308162427008,0.6725029670790563,0.423035857164402,0,3.8840408145780696,3.716995610157668
63,63,0.9538597857904456,415,0,0,0.0,1.030419914320064,0.9957377918930442,1.0502357028914229,0.9805436220896986,1.038702727001753,1.009309683677839,0.7348749836529411,0.5546183566222742,0.423035857164402,0,3.854233327866181,3.5402094542828566
64,64,0.9894972828240028,415,0,0,0.0,1.0658537773936614,1.008158792920829,1.038577503156629,1.002638340774061,1.060372551283186,0.9815065955444632,0.8173889426906868,0.6725029670790563,0.0,1,3.9821927745241634,3.6648066963184096
65,65,1.0252793777568705,408,0,0,0.0,0.9694232858393902,1.0126152065263214,0.9852901317416608,0.9919223562990608,1.0360002325774176,1.0019873653802,0.7743279928495146,0.7536533308455107,0.6725029670790563,1,3.7650416430079834,3.7601782590510933
66,66,0.978566837930225,408,0,0,0.0,1.0350638369279843,1.001328241641345,1.0297073517086992,1.003916572429902,1.0515066517122882,0.9842999824276124,0.8449070458972404,0.5546183566222742,0.423035857164402,0,3.9611848862462122,3.5441631531211337
67,67,1.0252793777568705,415,0,0,0.0,1.0444867626526977,1.0019873653802,1.066395654683317,0.9824533207775524,1.0504056359303071,1.0136711282744777,0.8310007739998975,0.5546183566222742,0.423035857164402,0,3.9922888272662194,3.5527301710545043
68,68,1.0120789147763565,415,1,0,0.0,1.0482721977454297,1.005164330916258,1.0454966847509102,0.9869597981852865,1.0619681990426302,1.008158792920829,0.825808803625318,0.7063950542796786,0.6258002855986439,0,3.981545885164288,3.706677976302052
69,69,0.9610711304112431,408,0,1,3.258096538021482,1.0334841485646695,1.015719197900225,1.021895548042924,0.9993000568565548,1.0368859366175398,0.9957377918930442,0.8102372017222292,0.5546183566222742,0.6258002855986439,0,3.902502834947362,3.565375403272098
70,70,0.978566837930225,415,0,1,3.218875824868201,1.0561934450541082,1.0032813507727991,1.05831246316127,1.001328241641345,1.0500895342573795,0.9765185323813282,0.7964892999116688,0.6725029670790563,0.423035857164402,0,3.9610847423844264,3.6536310918745283
71,71,1.0063829237830022,510,0,0,0.0,1.0470362647247664,0.999984786274994,1.0561295524543304,0.9919223562990608,1.041728850139232,0.9942438142135328,0.824006498432407,0.423035857164402,0.5546183566222742,1,3.9689011657507356,3.4091868139519894
72,72,0.9986063829166985,408,0,0,0.0,1.0307168120689734,1.005777194524828,1.0296317282856953,1.0032813507727991,1.0411984711363191,0.9911259244279969,0.7711646606364143,0.7063950542796786,0.6725029670790563,1,3.872711672127402,3.7065795240053023
73,73,1.009309683677839,510,0,0,0.0,1.047991917804974,1.013145908971509,1.0464848079606592,0.9842999824276124,1.039014328621119,1.001328241641345,0.8202862443392709,0.5546183566222742,0.423035857164402,0,3.953777298726023,3.5533924896627402
74,74,0.9824533207775524,415,0,1,3.58351893845611,1.0292899478010715,1.005164330916258,1.0159195112555786,0.9911259244279969,1.044761914751862,0.9637291374803096,0.8091673682554217,0.7860478795856021,0.5546183566222742,0,3.899138742063934,3.7460672724101665
75,75,1.0181675188505357,415,0,0,0.0,1.053653273785326,1.0167128902475082,1.0557872234865917,0.9979035478286284,1.046590362812797,0.9765185323813282,0.8366848759673883,0.6725029670790563,0.423035857164402,1,3.9927157360521033,3.663637937536521
76,76,0.9894972828240028,510,0,0,0.0,1.0252379702797614,0.9687112141532412,1.0427430778418632,1.005777194524828,1.008506765369007,0.9986063829166985,0.8112944976246211,0.5546183566222742,0.423035857164402,0,3.8877823111152527,3.5277131482170416
77,77,0.987818703754018,415,0,0,0.0,1.01636732504098,1.002638340774061,1.0360002325774176,1.0069816697157885,1.056973943729655,0.9698932078063358,0.7695443153937457,0.7860478795856021,0.423035857164402,0,3.878885816741798,3.7655610978817875
78,78,0.9860873110883348,415,0,0,0.0,1.0569111720094466,0.9979035478286284,1.0377552896800246,1.009875623760096,1.0591561388998452,1.005777194524828,0.7927077628291277,0.7536533308455107,0.6258002855986439,0,3.946530363418444,3.767209696959063
79,79,0.9957377918930442,415,0,0,0.0,1.037978076495735,0.979563883308144,1.0414938744412832,0.9886644097649396,1.0180239413955,0.996469488897356,0.805879938962908,0.7536533308455107,0.6258002855986439,0,3.9033758312954254,3.7183511128159505
80,80,1.005164330916258,408,0,0,0.0,1.0619495440715314,1.0063829237830022,0.9886644097649396,1.0104353962561965,1.0326386605706757,1.022292995628416,0.7964892999116688,0.7063950542796786,0.423035857164402,0,3.8797419143188154,3.745506369947293
81,81,1.0019873653802,415,0,0,0.0,1.0436793777283564,0.9934810060205292,1.0461666707552115,0.9842999824276124,1.0415821299226158,1.0104353962561965,0.7818171316562723,0.6258002855986439,0.6725029670790563,0,3.913245310062456,3.614016670302982
82,82,1.0141909676964709,408,0,0,0.0,1.047426115055139,1.019581045851613,1.0467219638044187,1.005164330916258,1.0340395830368314,0.999984786274994,0.714907481702041,0.7063950542796786,0.423035857164402,1,3.84309514359843,3.7311252173225435
83,83,1.001328241641345,510,0,1,3.091042453358316,1.031922466093783,1.0109891235542634,1.0567643561114437,0.9903176749711242,1.0315603076979751,0.99719132727709,0.6872305205026541,0.7711646606364143,0.6725029670790563,0,3.807477650405856,3.7696627864388916
84,84,1.0214053992395804,415,0,0,0.0,1.028366529717395,0.9894972828240028,1.0136711282744777,1.005777194524828,1.0382629710766498,1.002638340774061,0.8047572096727953,0.7325687477104176,0.0,0,3.885057838741318,3.7304815658333097
85,85,1.0152149060491755,408,0,0,0.0,1.0351650559672234,0.9986063829166985,1.03623146123535,1.008158792920829,1.056001489482676,0.98338429212101,0.8133725028259741,0.5546183566222742,0.423035857164402,0,3.940770509511223,3.544767824580812
86,86,0.9993000568565548,408,0,0,0.0,1.053698323144315,0.97330117724734,1.040481743319358,1.001328241641345,1.0413168581813366,1.0115369245500676,0.8183653079108115,0.6725029670790563,0.6725029670790563,0,3.9538622325558217,3.6586693105178085
87,87,0.9979035478286284,510,0,1,3.091042453358316,1.0130930871969863,1.019581045851613,1.0330984933326917,1.0115369245500676,1.0486768104764748,0.9927072832290874,0.7964892999116688,0.6258002855986439,0.423035857164402,0,3.891357690917822,3.649625539229412
88,88,1.030382672860129,408,0,0,0.0,1.0517894893858508,0.9957377918930442,1.0268674710493702,1.0147055277003714,1.0544351304763362,1.007573578755084,0.7939852844174682,0.7536533308455107,0.6258002855986439,0,3.9270773753290253,3.7716702291940107
89,89,1.0141909676964709,408,0,0,0.0,1.0332741782140202,1.002638340774061,1.0686406867972826,0.9903176749711242,1.0137755232948822,0.9927072832290874,0.7758724080478123,0.7711646606364143,0.423035857164402,0,3.8915627963539974,3.756827959610687
90,90,1.004544177148741,415,0,0,0.0,1.0398149028265846,1.0126152065263214,1.0502357028914229,0.9986063829166985,1.050113928631741,0.996469488897356,0.825808803625318,0.5546183566222742,0.5546183566222742,0,3.9659733379750666,3.56230943496265
91,91,1.001328241641345,408,0,0,0.0,1.031850253219713,1.0126152065263214,1.0415821299226158,1.0104353962561965,1.0512933473976247,1.0104353962561965,0.8212312206090928,0.6725029670790563,0.6725029670790563,0,3.9459569511490464,3.7059889661177703
92,92,1.0167128902475082,408,0,0,0.0,1.0175423543659758,1.007573578755084,1.0458195032891855,0.9957377918930442,1.0558301598036814,1.0109891235542634,0.8318363985199613,0.7536533308455107,0.423035857164402,0,3.9510284159788043,3.7679538250479023
93,93,0.9275973506953992,510,1,1,3.7612001156935615,1.0432844785521025,0.9949959866312726,1.0573279705090914,1.0152149060491755,1.022861495288646,1.0172024688229897,0.8743695839948721,0.7325687477104176,0.0,1,3.997843528344712,3.7599821092138557
94,94,0.972187368078744,510,0,0,0.0,1.0324249267957548,0.9903176749711242,1.0285990427384548,1.008158792920829,0.9643754425029958,1.0152149060491755,0.839008674512346,0.6258002855986439,0.423035857164402,0,3.8644080865495516,3.6394916595397726
95,95,0.9824533207775524,415,0,0,0.0,1.0627078833669463,1.0109891235542634,1.0494010817561192,0.9507170793714552,1.0349962372145658,1.0115369245500676,0.7914126806490488,0.6725029670790563,0.423035857164402,1,3.9385178829866803,3.645746094554843
96,96,1.009875623760096,510,0,1,3.610917912644224,1.0108236329701796,1.0126152065263214,1.0305685924115433,0.9894972828240028,1.037499375205421,1.013145908971509,0.7989278990573876,0.6258002855986439,0.5546183566222742,0,3.8778194996445317,3.641058683920477
97,97,0.9474052700602774,408,0,0,0.0,1.0469317384356054,0.99719132727709,1.0511982192666012,0.985200844275134,1.0442099523591977,1.0120789147763565,0.8301569118312014,0.7536533308455107,0.423035857164402,0,3.9724968218926056,3.7481244171740915
98,98,0.93826565414555,408,0,1,3.1354942159291497,1.0478639435220942,1.003916572429902,1.0243602224455537,0.9927072832290874,1.0245286294927516,1.015719197900225,0.7574051097683623,0.6258002855986439,0.0,0,3.8541579052287616,3.638143339157858
99,99,1.0147055277003714,510,0,0,0.0,1.0415233115985725,1.004544177148741,1.0393547092033288,1.0126152065263214,1.0496235170277342,1.004544177148741,0.7964892999116688,0.6725029670790563,0.6258002855986439,0,3.9269908377413048,3.6942065279028595
100,100,1.0421952569460855,415,0,0,0.0,1.0352996790210385,1.016218495895403,1.020181341323095,0.9993000568565548,1.0103796930320943,0.9949959866312726,0.816401699882637,0.6258002855986439,0.423035857164402,0,3.882262413258865,3.636314824981874
101,101,1.0191143049145188,510,0,0,0.0,1.0293280431865213,1.0136711282744777,1.008852406392731,1.001328241641345,1.051222020193135,1.0126152065263214,0.7887680926690985,0.7063950542796786,0.5546183566222742,0,3.878170562441486,3.734009630721823
102,102,0.9919223562990608,408,0,0,0.0,1.0445694815558302,0.9568484637059635,1.051695408185373,1.005164330916258,1.0568273370850396,1.0063829237830022,0.8202862443392709,0.6258002855986439,0.423035857164402,0,3.9733784711655136,3.594196004003867
103,103,1.032210232660216,415,0,0,0.0,0.9792666121726692,1.007573578755084,1.0305685924115433,0.9934810060205292,1.0295559860672423,0.9894972828240028,0.7874176770111411,0.6258002855986439,0.6725029670790563,1,3.8268088676625958,3.61635215319826
104,104,0.9687112141532412,510,0,1,3.332204510175204,1.0405719407756018,1.016218495895403,1.0263438327465744,1.004544177148741,1.0508156801420456,1.0186431550010258,0.741511301806249,0.7325687477104176,0.6725029670790563,1,3.8592427554704707,3.7719745757555874
105,105,0.99719132727709,408,0,0,0.0,0.9969757964248112,0.9957377918930442,1.0423978415388635,1.015719197900225,1.0366579024412244,0.9927072832290874,0.7887680926690985,0.6725029670790563,0.5546183566222742,0,3.8647996330739973,3.6766672401014127
106,106,1.019581045851613,408,0,1,3.610917912644224,1.0479663517835232,1.0115369245500676,1.0321025229639411,1.0126152065263214,1.0593150119552202,1.003916572429902,0.7927077628291277,0.6725029670790563,0.6258002855986439,0,3.932091649531812,3.7005716705853473
107,107,0.9957377918930442,415,0,0,0.0,1.0258963161813488,0.99719132727709,1.0488526987556652,1.0109891235542634,1.026465173075463,1.015719197900225,0.8091673682554217,0.5546183566222742,0.6258002855986439,0,3.910381556267899,3.5785180053538523
108,108,0.9860873110883348,415,0,0,0.0,1.0520705540286102,1.0115369245500676,1.0519302420489074,1.0235951562943069,1.058655910393008,1.0141909676964709,0.7927077628291277,0.6258002855986439,0.423035857164402,0,3.9553644692996537,3.675123334139489
109,109,0.9894972828240028,408,0,0,0.0,1.0442654479603934,0.999984786274994,1.0445143521775786,1.003916572429902,1.045846302286853,0.967504775196054,0.7555463047707869,0.423035857164402,0.6725029670790563,0,3.890172407195612,3.394441991065352
110,110,1.0325675221964723,408,0,0,0.0,1.043341100287541,1.008158792920829,1.044898874699656,1.0181675188505357,1.0459266051674618,0.987818703754018,0.7874176770111411,0.7989278990573876,0.423035857164402,0,3.9215842571658,3.8130729145827704
111,111,0.996469488897356,510,1,0,0.0,1.0190673895866764,1.009875623760096,1.0360994692785148,0.9903176749711242,1.055701225651884,1.0191143049145188,0.8123395143700564,0.6258002855986439,0.6258002855986439,0,3.9232075988871316,3.645107889244383
112,112,0.98338429212101,415,0,1,3.091042453358316,1.0369184229946713,1.0006607804515772,1.0488025146307065,1.0063829237830022,1.0535630382084298,1.0209555590262906,0.714907481702041,0.6725029670790563,0.7063950542796786,0,3.8541914575358485,3.700502230339927
113,113,0.996469488897356,510,0,0,0.0,1.0450354269275155,1.0063829237830022,1.0469055693496268,1.0104353962561965,1.042943280806908,1.0186431550010258,0.8202862443392709,0.6258002855986439,0.6258002855986439,0,3.9551705214233213,3.661261760638868
